PREDICTION_SCORE,FILEPATH,POINT_NO,REEF_NAME,PREDICTION,Y,X
0.612536,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect9/P3280156.JPG,1,Davies Central Lagoon (AIMS Weather Station) 3m,SOFT CORAL,0.25,0.25
0.608869,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect9/P3280151.JPG,2,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.25,0.75
0.809544,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect9/P3280154.JPG,4,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.75,0.25
0.672082,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect9/P3280156.JPG,4,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.75,0.25
0.713283,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect9/P3280154.JPG,1,Davies Central Lagoon (AIMS Weather Station) 3m,HARD CORAL,0.25,0.25
0.362913,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect9/P3280157.JPG,3,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.5,0.5
0.953098,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect9/P3280154.JPG,2,Davies Central Lagoon (AIMS Weather Station) 3m,SOFT CORAL,0.25,0.75
0.655842,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect9/P3280148.JPG,3,Davies Central Lagoon (AIMS Weather Station) 3m,SPONGE,0.5,0.5
0.353032,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect9/P3280145.JPG,4,Davies Central Lagoon (AIMS Weather Station) 3m,ABIOTIC,0.75,0.25
0.708722,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect9/P3280148.JPG,4,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.75,0.25
0.658527,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect9/P3280156.JPG,2,Davies Central Lagoon (AIMS Weather Station) 3m,OTHER,0.25,0.75
0.505207,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect9/P3280157.JPG,4,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.75,0.25
0.585897,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect9/P3280154.JPG,3,Davies Central Lagoon (AIMS Weather Station) 3m,HARD CORAL,0.5,0.5
0.873611,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect9/P3280148.JPG,2,Davies Central Lagoon (AIMS Weather Station) 3m,SPONGE,0.25,0.75
0.370953,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect9/P3280156.JPG,3,Davies Central Lagoon (AIMS Weather Station) 3m,OTHER,0.5,0.5
0.641988,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect9/P3280155.JPG,5,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.75,0.75
0.926895,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect9/P3280147.JPG,3,Davies Central Lagoon (AIMS Weather Station) 3m,SPONGE,0.5,0.5
0.528343,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect9/P3280157.JPG,1,Davies Central Lagoon (AIMS Weather Station) 3m,SOFT CORAL,0.25,0.25
0.50918,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect9/P3280157.JPG,5,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.75,0.75
0.498092,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect9/P3280145.JPG,2,Davies Central Lagoon (AIMS Weather Station) 3m,SPONGE,0.25,0.75
0.984982,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280161.JPG,4,Davies Central Lagoon (AIMS Weather Station) 3m,HARD CORAL,0.75,0.25
0.602313,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280169.JPG,1,Davies Central Lagoon (AIMS Weather Station) 3m,SOFT CORAL,0.25,0.25
0.666956,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280165.JPG,1,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.25,0.25
0.578388,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280166.JPG,3,Davies Central Lagoon (AIMS Weather Station) 3m,ABIOTIC,0.5,0.5
0.463626,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280160.JPG,2,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.25,0.75
0.633074,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280164.JPG,1,Davies Central Lagoon (AIMS Weather Station) 3m,ABIOTIC,0.25,0.25
0.54531,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280162.JPG,2,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.25,0.75
0.589558,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280165.JPG,5,Davies Central Lagoon (AIMS Weather Station) 3m,ABIOTIC,0.75,0.75
0.452216,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280158.JPG,4,Davies Central Lagoon (AIMS Weather Station) 3m,SPONGE,0.75,0.25
0.698544,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280162.JPG,4,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.75,0.25
0.68164,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280161.JPG,5,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.75,0.75
0.437146,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280162.JPG,5,Davies Central Lagoon (AIMS Weather Station) 3m,ABIOTIC,0.75,0.75
0.558852,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280168.JPG,4,Davies Central Lagoon (AIMS Weather Station) 3m,HARD CORAL,0.75,0.25
0.538103,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280159.JPG,1,Davies Central Lagoon (AIMS Weather Station) 3m,SOFT CORAL,0.25,0.25
0.48306,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280166.JPG,4,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.75,0.25
0.324528,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280164.JPG,5,Davies Central Lagoon (AIMS Weather Station) 3m,SOFT CORAL,0.75,0.75
0.423581,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280160.JPG,5,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.75,0.75
0.997069,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280158.JPG,3,Davies Central Lagoon (AIMS Weather Station) 3m,HARD CORAL,0.5,0.5
0.996163,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280169.JPG,5,Davies Central Lagoon (AIMS Weather Station) 3m,SOFT CORAL,0.75,0.75
0.630268,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280168.JPG,1,Davies Central Lagoon (AIMS Weather Station) 3m,HARD CORAL,0.25,0.25
0.689303,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280171.JPG,5,Davies Central Lagoon (AIMS Weather Station) 3m,SOFT CORAL,0.75,0.75
0.676238,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280159.JPG,3,Davies Central Lagoon (AIMS Weather Station) 3m,SOFT CORAL,0.5,0.5
0.48303,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280161.JPG,2,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.25,0.75
0.913932,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280161.JPG,1,Davies Central Lagoon (AIMS Weather Station) 3m,SOFT CORAL,0.25,0.25
0.998022,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280171.JPG,3,Davies Central Lagoon (AIMS Weather Station) 3m,ABIOTIC,0.5,0.5
0.664773,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280171.JPG,4,Davies Central Lagoon (AIMS Weather Station) 3m,ABIOTIC,0.75,0.25
0.938139,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280169.JPG,2,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.25,0.75
0.618234,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280168.JPG,3,Davies Central Lagoon (AIMS Weather Station) 3m,HARD CORAL,0.5,0.5
0.535114,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280166.JPG,5,Davies Central Lagoon (AIMS Weather Station) 3m,ABIOTIC,0.75,0.75
0.759219,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280170.JPG,2,Davies Central Lagoon (AIMS Weather Station) 3m,SOFT CORAL,0.25,0.75
0.635099,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280171.JPG,2,Davies Central Lagoon (AIMS Weather Station) 3m,SOFT CORAL,0.25,0.75
0.674973,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280159.JPG,5,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.75,0.75
0.425705,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280170.JPG,3,Davies Central Lagoon (AIMS Weather Station) 3m,HARD CORAL,0.5,0.5
0.943635,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280165.JPG,4,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.75,0.25
0.686742,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280163.JPG,4,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.75,0.25
0.99731,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280167.JPG,3,Davies Central Lagoon (AIMS Weather Station) 3m,OTHER,0.5,0.5
0.851561,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280164.JPG,2,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.25,0.75
0.694176,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280159.JPG,4,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.75,0.25
0.525391,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280165.JPG,2,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.25,0.75
0.403979,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280163.JPG,2,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.25,0.75
0.855482,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280170.JPG,4,Davies Central Lagoon (AIMS Weather Station) 3m,ABIOTIC,0.75,0.25
0.752355,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280161.JPG,3,Davies Central Lagoon (AIMS Weather Station) 3m,SOFT CORAL,0.5,0.5
0.818924,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280158.JPG,5,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.75,0.75
0.630892,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280164.JPG,4,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.75,0.25
0.837317,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280169.JPG,3,Davies Central Lagoon (AIMS Weather Station) 3m,SOFT CORAL,0.5,0.5
0.989857,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280160.JPG,4,Davies Central Lagoon (AIMS Weather Station) 3m,HARD CORAL,0.75,0.25
0.953087,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280168.JPG,5,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.75,0.75
0.776687,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280167.JPG,5,Davies Central Lagoon (AIMS Weather Station) 3m,HARD CORAL,0.75,0.75
0.83121,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280158.JPG,1,Davies Central Lagoon (AIMS Weather Station) 3m,SOFT CORAL,0.25,0.25
0.326143,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280170.JPG,1,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.25,0.25
0.612769,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280166.JPG,1,Davies Central Lagoon (AIMS Weather Station) 3m,SOFT CORAL,0.25,0.25
0.764685,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280167.JPG,2,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.25,0.75
0.816935,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280167.JPG,1,Davies Central Lagoon (AIMS Weather Station) 3m,SOFT CORAL,0.25,0.25
0.922166,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280167.JPG,4,Davies Central Lagoon (AIMS Weather Station) 3m,SOFT CORAL,0.75,0.25
0.321202,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280164.JPG,3,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.5,0.5
0.533854,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280163.JPG,5,Davies Central Lagoon (AIMS Weather Station) 3m,ABIOTIC,0.75,0.75
0.921159,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280158.JPG,2,Davies Central Lagoon (AIMS Weather Station) 3m,HARD CORAL,0.25,0.75
0.669891,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280171.JPG,1,Davies Central Lagoon (AIMS Weather Station) 3m,ABIOTIC,0.25,0.25
0.924113,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280162.JPG,3,Davies Central Lagoon (AIMS Weather Station) 3m,HARD CORAL,0.5,0.5
0.68001,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280168.JPG,2,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.25,0.75
0.356324,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280160.JPG,1,Davies Central Lagoon (AIMS Weather Station) 3m,SOFT CORAL,0.25,0.25
0.49431,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280162.JPG,1,Davies Central Lagoon (AIMS Weather Station) 3m,ABIOTIC,0.25,0.25
0.519462,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280170.JPG,5,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.75,0.75
0.443621,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280163.JPG,1,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.25,0.25
0.427274,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280169.JPG,4,Davies Central Lagoon (AIMS Weather Station) 3m,HARD CORAL,0.75,0.25
0.557075,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280163.JPG,3,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.5,0.5
0.989516,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280166.JPG,2,Davies Central Lagoon (AIMS Weather Station) 3m,SOFT CORAL,0.25,0.75
0.957254,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280165.JPG,3,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.5,0.5
0.616804,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect10/P3280159.JPG,2,Davies Central Lagoon (AIMS Weather Station) 3m,SOFT CORAL,0.25,0.75
0.550223,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect3/P3280033.JPG,1,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.25,0.25
0.711527,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect3/P3280034.JPG,4,Davies Central Lagoon (AIMS Weather Station) 3m,SOFT CORAL,0.75,0.25
0.926749,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect3/P3280034.JPG,5,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.75,0.75
0.483731,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect3/P3280033.JPG,5,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.75,0.75
0.740472,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect3/P3280028.JPG,2,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.25,0.75
0.761582,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect3/P3280034.JPG,1,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.25,0.25
0.607746,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect3/P3280032.JPG,1,Davies Central Lagoon (AIMS Weather Station) 3m,HARD CORAL,0.25,0.25
0.630372,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect3/P3280032.JPG,4,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.75,0.25
0.379534,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect3/P3280036.JPG,2,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.25,0.75
0.819828,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect3/P3280031.JPG,5,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.75,0.75
0.43286,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect3/P3280038.JPG,3,Davies Central Lagoon (AIMS Weather Station) 3m,SOFT CORAL,0.5,0.5
0.737841,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect3/P3280037.JPG,1,Davies Central Lagoon (AIMS Weather Station) 3m,SOFT CORAL,0.25,0.25
0.436771,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect3/P3280037.JPG,2,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.25,0.75
0.37924,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect3/P3280028.JPG,1,Davies Central Lagoon (AIMS Weather Station) 3m,SPONGE,0.25,0.25
0.918539,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect3/P3280030.JPG,4,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.75,0.25
0.736618,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect3/P3280030.JPG,3,Davies Central Lagoon (AIMS Weather Station) 3m,SOFT CORAL,0.5,0.5
0.486883,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect3/P3280028.JPG,3,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.5,0.5
0.320497,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect3/P3280035.JPG,3,Davies Central Lagoon (AIMS Weather Station) 3m,ABIOTIC,0.5,0.5
0.740388,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect3/P3280033.JPG,4,Davies Central Lagoon (AIMS Weather Station) 3m,HARD CORAL,0.75,0.25
0.547284,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect3/P3280035.JPG,4,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.75,0.25
0.653992,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect3/P3280030.JPG,2,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.25,0.75
0.853634,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect3/P3280029.JPG,4,Davies Central Lagoon (AIMS Weather Station) 3m,HARD CORAL,0.75,0.25
0.718717,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect3/P3280035.JPG,5,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.75,0.75
0.89273,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect3/P3280029.JPG,2,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.25,0.75
0.999776,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect3/P3280036.JPG,5,Davies Central Lagoon (AIMS Weather Station) 3m,HARD CORAL,0.75,0.75
0.840604,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect3/P3280032.JPG,2,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.25,0.75
0.503448,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect3/P3280034.JPG,3,Davies Central Lagoon (AIMS Weather Station) 3m,OTHER,0.5,0.5
0.666073,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect3/P3280036.JPG,3,Davies Central Lagoon (AIMS Weather Station) 3m,SOFT CORAL,0.5,0.5
0.54125,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect3/P3280028.JPG,5,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.75,0.75
0.58384,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect3/P3280033.JPG,2,Davies Central Lagoon (AIMS Weather Station) 3m,SPONGE,0.25,0.75
0.47376,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect3/P3280035.JPG,1,Davies Central Lagoon (AIMS Weather Station) 3m,HARD CORAL,0.25,0.25
0.841512,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect3/P3280038.JPG,4,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.75,0.25
0.963974,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect3/P3280031.JPG,2,Davies Central Lagoon (AIMS Weather Station) 3m,ABIOTIC,0.25,0.75
0.640797,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect3/P3280032.JPG,5,Davies Central Lagoon (AIMS Weather Station) 3m,HARD CORAL,0.75,0.75
0.907223,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect3/P3280030.JPG,5,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.75,0.75
0.901522,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect3/P3280030.JPG,1,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.25,0.25
0.822983,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect3/P3280037.JPG,4,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.75,0.25
0.798089,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect3/P3280033.JPG,3,Davies Central Lagoon (AIMS Weather Station) 3m,HARD CORAL,0.5,0.5
0.825337,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect3/P3280029.JPG,5,Davies Central Lagoon (AIMS Weather Station) 3m,HARD CORAL,0.75,0.75
0.521812,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect3/P3280037.JPG,5,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.75,0.75
0.825852,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect3/P3280032.JPG,3,Davies Central Lagoon (AIMS Weather Station) 3m,ABIOTIC,0.5,0.5
0.872848,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect3/P3280028.JPG,4,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.75,0.25
0.885705,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect3/P3280036.JPG,4,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.75,0.25
0.998544,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect3/P3280029.JPG,3,Davies Central Lagoon (AIMS Weather Station) 3m,HARD CORAL,0.5,0.5
0.729369,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect3/P3280034.JPG,2,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.25,0.75
0.413754,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect3/P3280029.JPG,1,Davies Central Lagoon (AIMS Weather Station) 3m,SOFT CORAL,0.25,0.25
0.491531,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect3/P3280035.JPG,2,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.25,0.75
0.861156,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect3/P3280036.JPG,1,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.25,0.25
0.572546,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect3/P3280038.JPG,2,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.25,0.75
0.791658,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect3/P3280037.JPG,3,Davies Central Lagoon (AIMS Weather Station) 3m,ALGAE,0.5,0.5
0.968822,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect3/P3280038.JPG,1,Davies Central Lagoon (AIMS Weather Station) 3m,SOFT CORAL,0.25,0.25
0.646063,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect3/P3280038.JPG,5,Davies Central Lagoon (AIMS Weather Station) 3m,SPONGE,0.75,0.75
0.486463,NT/Davies Central Lagoon (AIMS Weather Station) 3m/Transect3/P3280031.JPG,4,Davies Central Lagoon (AIMS Weather Station) 3m,HARD CORAL,0.75,0.25
0.795668,NT/Pandora NW Slope 3.7m/Transect1/P4042568.JPG,1,Pandora NW Slope 3.7m,ALGAE,0.25,0.25
0.975194,NT/Pandora NW Slope 3.7m/Transect1/P4042576.JPG,4,Pandora NW Slope 3.7m,HARD CORAL,0.75,0.25
0.99073,NT/Pandora NW Slope 3.7m/Transect1/P4042571.JPG,2,Pandora NW Slope 3.7m,SOFT CORAL,0.25,0.75
0.580922,NT/Pandora NW Slope 3.7m/Transect1/P4042584.JPG,1,Pandora NW Slope 3.7m,ALGAE,0.25,0.25
0.413698,NT/Pandora NW Slope 3.7m/Transect1/P4042571.JPG,5,Pandora NW Slope 3.7m,ALGAE,0.75,0.75
0.501763,NT/Pandora NW Slope 3.7m/Transect1/P4042576.JPG,5,Pandora NW Slope 3.7m,ALGAE,0.75,0.75
0.938369,NT/Pandora NW Slope 3.7m/Transect1/P4042572.JPG,4,Pandora NW Slope 3.7m,SOFT CORAL,0.75,0.25
0.847402,NT/Pandora NW Slope 3.7m/Transect1/P4042582.JPG,5,Pandora NW Slope 3.7m,SOFT CORAL,0.75,0.75
0.800378,NT/Pandora NW Slope 3.7m/Transect1/P4042575.JPG,2,Pandora NW Slope 3.7m,ALGAE,0.25,0.75
0.564158,NT/Pandora NW Slope 3.7m/Transect1/P4042587.JPG,2,Pandora NW Slope 3.7m,ABIOTIC,0.25,0.75
0.999676,NT/Pandora NW Slope 3.7m/Transect1/P4042576.JPG,2,Pandora NW Slope 3.7m,SOFT CORAL,0.25,0.75
0.353131,NT/Pandora NW Slope 3.7m/Transect1/P4042579.JPG,5,Pandora NW Slope 3.7m,HARD CORAL,0.75,0.75
0.458295,NT/Pandora NW Slope 3.7m/Transect1/P4042574.JPG,4,Pandora NW Slope 3.7m,ALGAE,0.75,0.25
0.497863,NT/Pandora NW Slope 3.7m/Transect1/P4042587.JPG,3,Pandora NW Slope 3.7m,SOFT CORAL,0.5,0.5
0.814992,NT/Pandora NW Slope 3.7m/Transect1/P4042573.JPG,1,Pandora NW Slope 3.7m,ALGAE,0.25,0.25
0.988908,NT/Pandora NW Slope 3.7m/Transect1/P4042582.JPG,4,Pandora NW Slope 3.7m,SOFT CORAL,0.75,0.25
0.684817,NT/Pandora NW Slope 3.7m/Transect1/P4042579.JPG,2,Pandora NW Slope 3.7m,SOFT CORAL,0.25,0.75
0.885216,NT/Pandora NW Slope 3.7m/Transect1/P4042585.JPG,1,Pandora NW Slope 3.7m,ALGAE,0.25,0.25
